id_product;active;product_name;manufacturer;attribute_name;wholesale_price;price;quantity;
"1138";"1";"L'Oreal Excellence Crème - 4.25 Aishwarya's brown";"L'Oreal";"72 ml + 100 gm";"517.500000";"575.000000";"50";
"1139";"1";"L'Oreal Excellence Crème - 5 Natural Brown";"L'Oreal";"72 ml + 100 gm";"449.100000";"499.000000";"50";
"1140";"1";"L'Oreal Excellence Crème - Mahogany Brown";"L'Oreal";"72 ml + 100 gm";"503.100000";"559.000000";"50";
"1141";"1";"L'Oreal Excellence Crème - 6 Natural Light Brown";"L'Oreal";"72 ml + 100 gm";"472.500000";"525.000000";"50";
"1142";"1";"Livon Conditioning Crème Colour - Natural Black 2.0";"Livon";"21 gm + 15 ml";"35.100000";"39.000000";"50";
"1142";"1";"Livon Conditioning Crème Colour - Natural Black 2.0";"Livon";"41 gm + 30 ml";"53.100000";"59.000000";"50";
"1143";"0";"Livon Conditioning Crème Colour - Natural Brown 4.0";"Livon";"";"";"";"";
"1144";"1";"BRU Gold Coffee - Jar Package";"BRU";"50 gm";"108.000000";"120.000000";"49";
"1144";"1";"BRU Gold Coffee - Jar Package";"BRU";"25 gm";"55.800000";"62.000000";"50";
"1144";"1";"BRU Gold Coffee - Jar Package";"BRU";"100 gm";"198.000000";"220.000000";"50";
"1145";"0";"BRU Exotica Coffee";"BRU";"";"";"";"";
"1146";"1";"BRU Instant Coffee - Pouch Pack";"BRU";"200 gm Pouch";"262.800000";"292.000000";"50";
"1146";"1";"BRU Instant Coffee - Pouch Pack";"BRU";"50 gm Pouch";"78.000000";"85.000000";"48";
"1147";"0";"BRU  Cappuccino Coffee";"BRU";"";"";"";"";
"1148";"0";"BRU Select Coffee";"BRU";"";"";"";"";
"1149";"1";"BRU Roast & Ground";"BRU";"200 gm";"55.800000";"62.000000";"50";
"1149";"1";"BRU Roast & Ground";"BRU";"500 gm";"144.000000";"160.000000";"50";
"1150";"1";"NESCAFE Classic Coffee - Jar Pack";"Nescafe";"25 gm";"58.500000";"65.000000";"50";
"1150";"1";"NESCAFE Classic Coffee - Jar Pack";"Nescafe";"50 gm";"112.500000";"125.000000";"49";
"1151";"1";"NESCAFE Sunrise Coffee - Premium Jar Pack";"Nescafe";"50 gm";"74.700000";"83.000000";"50";
"1152";"1";"NESCAFE Gold Coffee";"Nescafe";"100 gms";"575.000000";"600.000000";"0";
"1153";"0";"NESCAFE Cappuccino";"Nescafe";"";"";"";"";
"1154";"1";"NESCAFE Choco Mocha";"Nescafe";"5 pc";"74.000000";"75.000000";"50";
"1155";"1";"Oral B All Rounder Extra Fresh Gel Toothpaste";"Oral B";"80 gm";"36.000000";"40.000000";"50";
"1155";"1";"Oral B All Rounder Extra Fresh Gel Toothpaste";"Oral B";"140 gm";"75.600000";"84.000000";"50";
"1156";"1";"Oral B All Rounder Healthy 32 Toothpaste";"Oral B";"80 gm";"35.100000";"39.000000";"50";
"1156";"1";"Oral B All Rounder Healthy 32 Toothpaste";"Oral B";"190 gm";"68.400000";"76.000000";"50";
"1157";"1";"Oral B Pro Health Toothpaste";"Oral B";"75 gm";"58.500000";"65.000000";"50";
"1157";"1";"Oral B Pro Health Toothpaste";"Oral B";"140 gm";"97.200000";"108.000000";"50";
"1158";"1";"Lizol Pine 3 in 1 Surface Cleaner";"Lizol";"2 ltr";"207.000000";"230.000000";"50";
"1158";"1";"Lizol Pine 3 in 1 Surface Cleaner";"Lizol";"975 ml";"103.500000";"115.000000";"50";
"1158";"1";"Lizol Pine 3 in 1 Surface Cleaner";"Lizol";"500 ml";"55.800000";"62.000000";"50";
"1159";"1";"Lizol Sandal 3 in 1 Surface Cleaner";"Lizol";"2 ltr";"221.400000";"246.000000";"50";
"1159";"1";"Lizol Sandal 3 in 1 Surface Cleaner";"Lizol";"975 ml";"103.500000";"115.000000";"50";
"1159";"1";"Lizol Sandal 3 in 1 Surface Cleaner";"Lizol";"500 ml";"60.300000";"67.000000";"49";
"1160";"1";"Lizol Jasmine 3 in 1 Surface Cleaner";"Lizol";"2 ltr";"207.000000";"230.000000";"50";
"1160";"1";"Lizol Jasmine 3 in 1 Surface Cleaner";"Lizol";"975 ml";"110.700000";"123.000000";"50";
"1160";"1";"Lizol Jasmine 3 in 1 Surface Cleaner";"Lizol";"500 ml";"55.800000";"62.000000";"49";
"1161";"1";"Lizol Lavender 3 in 1 Surface Cleaner";"Lizol";"2 ltr";"207.000000";"230.000000";"50";
"1161";"1";"Lizol Lavender 3 in 1 Surface Cleaner";"Lizol";"975 ml";"103.500000";"115.000000";"50";
"1161";"1";"Lizol Lavender 3 in 1 Surface Cleaner";"Lizol";"500 ml";"55.800000";"62.000000";"49";
"1162";"1";"Lizol Citrus 3 in 1 Surface Cleaner";"Lizol";"2 ltr";"221.400000";"246.000000";"50";
"1162";"1";"Lizol Citrus 3 in 1 Surface Cleaner";"Lizol";"975 ml";"103.500000";"115.000000";"50";
"1162";"1";"Lizol Citrus 3 in 1 Surface Cleaner";"Lizol";"500 ml";"60.300000";"67.000000";"49";
"1163";"1";"Lizol Floral 3 in 1 Surface Cleaner";"Lizol";"2 ltr";"207.000000";"230.000000";"50";
"1163";"1";"Lizol Floral 3 in 1 Surface Cleaner";"Lizol";"975 ml";"103.500000";"115.000000";"50";
"1163";"1";"Lizol Floral 3 in 1 Surface Cleaner";"Lizol";"500 ml";"59.400000";"66.000000";"50";
"1164";"1";"Lizol Citronella 3 in 1 Surface Cleaner";"Lizol";"500 ml";"60.300000";"67.000000";"50";
"1164";"1";"Lizol Citronella 3 in 1 Surface Cleaner";"Lizol";"2 ltr";"221.400000";"246.000000";"50";
"1165";"1";"Fair & Lovely Advanced Multivitamin Expert - Fairness Solution Cream";"Fair & Lovely";"50 gm";"80.100000";"89.000000";"50";
"1166";"1";"Fair & Lovely Ayurvedic Care Cream";"Fair & Lovely";"50 gm";"99.000000";"110.000000";"50";
"1167";"1";"Fair & Lovely Winter Fairness Cream";"Fair & Lovely";"25 gm";"45.000000";"50.000000";"50";
"1168";"1";"Fair & Lovely Anti Marks Cream";"Fair & Lovely";"25 gm";"49.500000";"55.000000";"50";
"1168";"1";"Fair & Lovely Anti Marks Cream";"Fair & Lovely";"50 gm";"75.600000";"84.000000";"50";
"1169";"0";"Fair & Lovely Forever Glow Cream";"Fair & Lovely";"";"";"";"";
"1170";"0";"Fair & Lovely Spot Eraser Pen Cream";"Fair & Lovely";"";"";"";"";
"1171";"1";"Fair & Lovely Men Max Fairness Cream";"Fair & Lovely";"50 gm";"89.100000";"99.000000";"50";
"1172";"1";"Nivea Creme";"Nivea";"100 ml";"108.000000";"120.000000";"50";
"1172";"1";"Nivea Creme";"Nivea";"200 ml";"171.000000";"190.000000";"50";
"1172";"1";"Nivea Creme";"Nivea";"60 ml";"67.500000";"75.000000";"50";
"1172";"1";"Nivea Creme";"Nivea";"30 ml";"36.000000";"40.000000";"50";
"1173";"0";"Nivea Sensitive Post Shave balm";"Nivea";"";"";"";"";
"1174";"1";"Nivea Soft Creme";"Nivea";"300 ml";"252.000000";"280.000000";"50";
"1174";"1";"Nivea Soft Creme";"Nivea";"50 ml";"72.000000";"80.000000";"50";
"1175";"1";"Nivea Light Feeling Daily Face Sun Fluid";"Nivea";"200 ml";"180.000000";"200.000000";"50";
"1176";"1";"Nivea Sun Moisturizing Sun Lotion - SPF 30";"Nivea";"125 ml";"269.100000";"299.000000";"50";
"1176";"1";"Nivea Sun Moisturizing Sun Lotion - SPF 30";"Nivea";"75 ml";"179.100000";"199.000000";"50";
"1177";"1";"Nivea Smooth Milk Body Lotion";"Nivea";"75 ml";"108.000000";"120.000000";"50";
"1177";"1";"Nivea Smooth Milk Body Lotion";"Nivea";"200 ml";"189.000000";"210.000000";"50";
"1177";"1";"Nivea Smooth Milk Body Lotion";"Nivea";"400 ml";"297.000000";"330.000000";"50";
"1178";"1";"Nivea Nourishing Body Milk Lotion";"Nivea";"200 ml";"180.000000";"200.000000";"50";
"1178";"1";"Nivea Nourishing Body Milk Lotion";"Nivea";"75 ml";"89.100000";"99.000000";"50";
"1178";"1";"Nivea Nourishing Body Milk Lotion";"Nivea";"400 ml";"269.100000";"299.000000";"50";
"1179";"1";"NIVEA Whitening Cell Repair & UV Protect Body Lotion";"Nivea";"200 ml";"189.000000";"210.000000";"50";
"1179";"1";"NIVEA Whitening Cell Repair & UV Protect Body Lotion";"Nivea";"400 ml";"297.000000";"330.000000";"50";
"1179";"1";"NIVEA Whitening Cell Repair & UV Protect Body Lotion";"Nivea";"75 ml";"110.700000";"123.000000";"50";
"1180";"1";"Parachute Advanced body lotion  - Soft Touch";"Parachute";"400 ml";"179.100000";"199.000000";"50";
"1181";"1";"Parachute Advanced Body Lotion - Summer Fresh";"Parachute";"100 ml";"45.000000";"50.000000";"50";
"1182";"1";"Parachute Advanced Deep Nourish Body Lotion";"Parachute";"400 ml";"179.100000";"199.000000";"50";
"1183";"1";"Parachute Advanced Butter Smooth Body Lotion";"Parachute";"250 ml";"144.000000";"160.000000";"50";
"1184";"1";"Parachute Summer Refresh Lotion Spray";"Parachute";"100 ml";"89.100000";"99.000000";"50";
"1185";"1";"Vaseline Total Moisture Lotion";"Vaseline";"100 ml";"58.500000";"65.000000";"50";
"1185";"1";"Vaseline Total Moisture Lotion";"Vaseline";"200 ml";"108.000000";"120.000000";"50";
"1185";"1";"Vaseline Total Moisture Lotion";"Vaseline";"300 ml";"148.500000";"165.000000";"50";
"1186";"1";"Vaseline Total Moisture - Aloe fresh Lotion";"Vaseline";"100 ml";"90.000000";"95.000000";"50";
"1186";"1";"Vaseline Total Moisture - Aloe fresh Lotion";"Vaseline";"300 ml";"198.000000";"220.000000";"50";
"1186";"1";"Vaseline Total Moisture - Aloe fresh Lotion";"Vaseline";"200 ml";"150.000000";"160.000000";"0";
"1187";"1";"Vaseline Total Moisture - Cocoa Glow Lotion";"Vaseline";"300 ml";"171.000000";"190.000000";"50";
"1187";"1";"Vaseline Total Moisture - Cocoa Glow Lotion";"Vaseline";"100 ml";"67.500000";"75.000000";"50";
"1188";"1";"Vaseline Healthy White - Lightening Lotion";"Vaseline";"300 ml";"283.500000";"315.000000";"50";
"1188";"1";"Vaseline Healthy White - Lightening Lotion";"Vaseline";"100 ml";"67.500000";"75.000000";"49";
"1189";"1";"Vaseline Healthy White - SPF24 Lotion";"Vaseline";"100 ml";"76.500000";"85.000000";"50";
"1190";"1";"Vaseline Healthy White - Complete 10 Lotion";"Vaseline";"100 ml";"90.000000";"100.000000";"50";
"1190";"1";"Vaseline Healthy White - Complete 10 Lotion";"Vaseline";"200 ml";"157.500000";"175.000000";"50";
"1190";"1";"Vaseline Healthy White - Complete 10 Lotion";"Vaseline";"300 ml";"247.500000";"275.000000";"50";
"1191";"0";"Fair & Lovely Multivitamin Cream - SPF 15";"Fair & Lovely";"";"";"";"";
"1192";"0";"Nivea Happy Time Lotion";"Nivea";"";"";"";"";
"1193";"1";"Nivea UV protect Body Lotion";"Nivea";"75 ml";"76.500000";"85.000000";"50";
"1193";"1";"Nivea UV protect Body Lotion";"Nivea";"200 ml";"180.000000";"200.000000";"50";
"1194";"0";"Nivea Refreshing Cleansing Milk";"Nivea";"";"";"";"";
"1195";"1";"Nivea Express Hydrating Lotion";"Nivea";"400 ml";"238.500000";"265.000000";"50";
"1195";"1";"Nivea Express Hydrating Lotion";"Nivea";"75 ml";"81.000000";"90.000000";"49";
"1196";"1";"Super Max 3 Swift Razor";"Super Max";"1 pc";"67.500000";"75.000000";"50";
"1197";"1";"Super Max 3 Swift Razor Blades";"Super Max";"2 pc";"45.000000";"50.000000";"50";
"1198";"1";"Super Max Stainless Economy Blades";"Super Max";"1 pc";"19.800000";"22.000000";"50";
"1199";"1";"Super max SII Razor";"Super Max";"1 pc";"28.800000";"32.000000";"50";
"1200";"1";"Super Max Trio Razor";"Super Max";"1 pc";"15.300000";"17.000000";"50";
"1201";"1";"Axe Pulse Aftershave";"Axe";"50 ml";"85.500000";"95.000000";"50";
"1202";"1";"Wild Stone Aftershave";"Wild Stone";"100 ml";"135.000000";"150.000000";"50";
"1202";"1";"Wild Stone Aftershave";"Wild Stone";"50 ml";"94.500000";"105.000000";"50";
"1203";"1";"Old Spice Aftershave Lotion - Fresh Lime";"Old Spice";"50 ml";"85.500000";"95.000000";"50";
"1204";"1";"Laser Control 3 Razor Blades";"Laser";"4 pc";"36.000000";"40.000000";"50";
"1205";"1";"Laser Sport 3 Razor";"Laser";"1 pc";"16.200000";"20.000000";"49";
"1206";"1";"Axe Aftershave - Dark Temptation";"Axe";"100 ml";"180.000000";"200.000000";"50";
"1207";"1";"Gillette Mach3 - Irritation 5 Defense Soothing Gel";"Gillette";"195 gm";"242.100000";"269.000000";"50";
"1208";"0";"Gillette 7 o' clock Super Platinum Razor + 5 blades";"Gillette";"";"";"";"";
"1209";"1";"Gillette Mach3 Turbo Sensitive Razor";"Gillette";"1 pc";"134.100000";"149.000000";"50";
"1210";"1";"Gillette 7 o' clock Sterling Razor";"Gillette";"1 pc";"72.000000";"80.000000";"50";
"1211";"0";"Gillette 7 o' Clock - Permasharp Stainless Razor";"Gillette";"";"";"";"";
"1212";"1";"Gillette Vector Plus Speed Razor";"Gillette";"1 pc";"35.100000";"39.000000";"50";
"1213";"1";"Gillette Vector Razor Blades";"Gillette";"6 pc";"94.500000";"105.000000";"50";
"1213";"1";"Gillette Vector Razor Blades";"Gillette";"4 pc";"64.800000";"72.000000";"50";
"1213";"1";"Gillette Vector Razor Blades";"Gillette";"2 pc";"26.100000";"29.000000";"50";
"1214";"1";"Gillette Vector3 Razor Blades";"Gillette";"8 pc";"243.000000";"270.000000";"50";
"1214";"1";"Gillette Vector3 Razor Blades";"Gillette";"4 pc";"143.100000";"159.000000";"50";
"1214";"1";"Gillette Vector3 Razor Blades";"Gillette";"2 pc";"89.100000";"99.000000";"50";
"1215";"1";"Gillette 7 o' Clock Super Platinum Blades (5+2)";"Gillette";"(5 + 2) pc";"40.500000";"45.000000";"50";
"1216";"1";"Gillette 7 o' Clock PII Razor Blades";"Gillette";"5 pc";"121.500000";"135.000000";"50";
"1217";"1";"Gillette Foam - Regular";"Gillette";"50 gm";"66.000000";"69.000000";"49";
"1217";"1";"Gillette Foam - Regular";"Gillette";"200 gm";"135.000000";"150.000000";"50";
"1218";"1";"Gillette Fusion Razor";"Gillette";"1 pc";"269.100000";"299.000000";"50";
"1219";"1";"Gillette Sensor Excel Razor";"Gillette";"1 pc";"193.500000";"215.000000";"50";
"1220";"1";"Gillette Sensor Excel Razor Blades";"Gillette";"5 pc";"404.100000";"449.000000";"50";
"1221";"1";"Gillette Wilman II Razor Blades";"Gillette";"5 pc";"74.700000";"83.000000";"50";
"1222";"1";"Gillette Presto Razor";"Gillette";"1 pc";"17.100000";"19.000000";"50";
"1223";"1";"Gillette Series Shave Gel - Moisturizing";"Gillette";"60 gm";"66.600000";"74.000000";"50";
"1224";"1";"Gillette Mach3 Turbo Sensitive Razor Blade";"Gillette";"4 pc";"440.100000";"489.000000";"50";
"1225";"1";"Gillette Fusion Razor Blade";"Gillette";"8 pc";"971.100000";"1079.000000";"50";
"1226";"1";"Gillette GII Plus";"Gillette";"5 pc";"134.100000";"149.000000";"50";
"1227";"1";"Gillette Mach3 Turbo Razor Blades";"Gillette";"4 pc";"391.500000";"435.000000";"50";
"1228";"1";"Gillette 7 o' Clock PII Razor";"Gillette";"1 pc";"76.500000";"85.000000";"50";
"1229";"1";"Cif Cream Original Surface Cleaner";"Cif";"250 ml";"50.400000";"56.000000";"49";
"1229";"1";"Cif Cream Original Surface Cleaner";"Cif";"500 ml";"82.800000";"92.000000";"50";
"1230";"1";"Cif Cream Lemon Surface Cleaner";"Cif";"250 ml";"55.000000";"62.000000";"50";
"1230";"1";"Cif Cream Lemon Surface Cleaner";"Cif";"500 ml";"85.000000";"98.000000";"0";
"1231";"0";"Cif Cream Iris Flower And Violet Petals Surface Cleaner";"Cif";"";"";"";"";
"1232";"1";"Colin Glass Cleaner";"Colin";"250 ml";"40.500000";"45.000000";"49";
"1233";"1";"Colin Glass Cleaner(Lemon Fragnance)";"Colin";"500 ml";"64.800000";"72.000000";"50";
"1234";"1";"Colin Kitchen Cleaner";"Colin";"400 ml";"67.500000";"75.000000";"50";
"1235";"0";"MTR Breakfast Mixes - Poha, Regular";"MTR";"";"";"";"";
"1236";"0";"MTR Breakfast Mixes - Poha, Khatta Meetha";"MTR";"";"";"";"";
"1237";"1";"MTR Breakfast Mixes - Oats Upma";"MTR";"180 gm";"45.000000";"50.000000";"50";
"1238";"0";"MTR Breakfast Mixes - Ragi Dosa";"MTR";"";"";"";"";
"1239";"1";"MTR Breakfast Mixes - Oats Idli";"MTR";"200 gm";"45.000000";"50.000000";"50";
"1239";"1";"MTR Breakfast Mixes - Oats Idli";"MTR";"500 gm";"85.500000";"95.000000";"50";
"1240";"0";"MTR Breakfast Mixes - Multigrain Dosa";"MTR";"";"";"";"";
"1241";"1";"MTR Breakfast Mixes - Uttapam";"MTR";"500 gm";"49.500000";"55.000000";"50";
"1242";"1";"MTR Breakfast Mixes - Rava Idli";"MTR";"200 gm";"31.500000";"35.000000";"50";
"1242";"1";"MTR Breakfast Mixes - Rava Idli";"MTR";"500 gm";"71.100000";"79.000000";"50";
"1243";"0";"MTR Breakfast Mixes - Masala Idli";"MTR";"";"";"";"";
"1244";"1";"MTR Breakfast Mixes - Masala Upma";"MTR";"180 gm";"40.500000";"45.000000";"50";
"1245";"0";"MTR Breakfast Mixes - Puttu";"MTR";"";"";"";"";
"1246";"1";"MTR Breakfast Mixes - Rava Dosa";"MTR";"500 gm";"64.800000";"72.000000";"50";
"1247";"1";"MTR Breakfast Mixes - Vada";"MTR";"200 gm";"52.200000";"58.000000";"50";
"1247";"1";"MTR Breakfast Mixes - Vada";"MTR";"500 gm";"95.400000";"106.000000";"50";
"1248";"1";"MTR Breakfast Mixes - Dosa";"MTR";"200 gm";"30.600000";"34.000000";"50";
"1248";"1";"MTR Breakfast Mixes - Dosa";"MTR";"500 gm";"63.000000";"70.000000";"50";
"1249";"1";"MTR Breakfast Mixes - Rice Idli";"MTR";"200 gm";"30.600000";"34.000000";"50";
"1249";"1";"MTR Breakfast Mixes - Rice Idli";"MTR";"500 gm";"52.200000";"58.000000";"50";
"1250";"1";"MTR Breakfast Mixes - Upma";"MTR";"180 gm";"18.000000";"20.000000";"50";
"1251";"0";"MTR Breakfast Mixes - Ragi Rava Idli";"MTR";"";"";"";"";
"1252";"1";"MTR Masala - Sambar Powder";"MTR";"200 gm";"72.000000";"80.000000";"50";
"1252";"1";"MTR Masala - Sambar Powder";"MTR";"100 gm";"45.000000";"50.000000";"50";
"1253";"1";"MTR Masala - Rasam Powder";"MTR";"100 gm";"31.500000";"35.000000";"50";
"1253";"1";"MTR Masala - Rasam Powder";"MTR";"200 gm";"48.600000";"54.000000";"50";
"1254";"0";"MTR Masala - Garam Masala";"MTR";"";"";"";"";
"1255";"0";"MTR Masala - Puliogare Powder";"MTR";"";"";"";"";
"1256";"1";"MTR Masala - Madras Sambar Powder";"MTR";"100 gm";"22.500000";"25.000000";"0";
"1257";"0";"MTR Masala - Madras Rasam Powder";"MTR";"";"";"";"";
"1258";"0";"MTR Masala - Bisibele Bhath Masala";"MTR";"";"";"";"";
"1259";"0";"MTR Masala - Vangi Bhath (brinjal rice) Powder";"MTR";"";"";"";"";
"1260";"0";"MTR Masala - Pulao Masala";"MTR";"";"";"";"";
"1261";"1";"MTR Masala - Chana Masala";"MTR";"300 gm";"63.000000";"70.000000";"50";
"1262";"0";"MTR Masala - Chutney Powder";"MTR";"";"";"";"";
"1263";"0";"MTR Masala - Dal Powder or Parupu Podi";"MTR";"";"";"";"";
"1264";"0";"MTR Masala - Pav Bhaji Masala";"MTR";"";"";"";"";
"1265";"0";"MTR Masala - Sambhar Masala";"MTR";"";"";"";"";
"1266";"0";"MTR Masala - Rasam Masala";"MTR";"";"";"";"";
"1267";"0";"MTR Masala - Kulambu Masala";"MTR";"";"";"";"";
"1268";"1";"Pillsbury Instant Mix - Rice Idli";"Pillsbury";"200 gm";"34.200000";"38.000000";"50";
"1269";"1";"Pillsbury Instant Mix - Rice Dosa";"Pillsbury";"500 gm";"58.500000";"65.000000";"50";
"1269";"1";"Pillsbury Instant Mix - Rice Dosa";"Pillsbury";"200 gm";"34.200000";"38.000000";"50";
"1270";"1";"Pillsbury Instant Mix - Rava Idli";"Pillsbury";"500 gm";"58.500000";"65.000000";"50";
"1270";"1";"Pillsbury Instant Mix - Rava Idli";"Pillsbury";"200 gm";"34.200000";"38.000000";"50";
"1271";"1";"Pillsbury Instant Mix - Khaman Dhokla";"Pillsbury";"500 gm";"68.400000";"76.000000";"50";
"1271";"1";"Pillsbury Instant Mix - Khaman Dhokla";"Pillsbury";"180 gm";"31.500000";"35.000000";"50";
"1272";"1";"Godrej Expert rich creme hair color - Natural Black";"Godrej";"20 gm + 20 ml";"27.000000";"30.000000";"49";
"1273";"1";"Godrej Expert rich creme hair color - Black Brown";"Godrej";"20 gm + 20 ml";"27.000000";"30.000000";"50";
"1274";"1";"Godrej Expert rich creme hair color - Dark Brown";"Godrej";"20 gm + 20 ml";"27.000000";"30.000000";"50";
"1275";"1";"Godrej Expert rich creme hair color - Natural Brown";"Godrej";"20 gm + 20 ml";"27.000000";"30.000000";"50";
"1276";"1";"Godrej Expert rich creme hair color - Burgundy";"Godrej";"20 gm + 20 ml";"27.000000";"30.000000";"50";
"1277";"0";"Godrej Expert creme hair color with hair coloring kit - Natural Black";"Godrej";"";"";"";"";
"1278";"0";"Godrej Expert creme hair color with hair coloring kit - Black Brown";"Godrej";"";"";"";"";
"1279";"0";"Godrej Expert creme hair color with hair coloring kit - Dark Brown";"Godrej";"";"";"";"";
"1280";"0";"Godrej Expert creme hair color with hair coloring kit - Natural Brown";"Godrej";"";"";"";"";
"1281";"0";"Godrej Expert creme hair color with hair coloring kit - Burgundy";"Godrej";"";"";"";"";
"1282";"1";"Set Wet Hair Gel - Cool Hold Tube Pack";"Set Wet";"50 ml";"45.000000";"50.000000";"50";
"1282";"1";"Set Wet Hair Gel - Cool Hold Tube Pack";"Set Wet";"100 ml";"76.500000";"85.000000";"50";
"1282";"1";"Set Wet Hair Gel - Cool Hold Tube Pack";"Set Wet";"150 ml";"99.000000";"110.000000";"50";
"1283";"1";"Set Wet Hair Gel - Vertical Hold Tube Pack";"Set Wet";"50 ml";"45.000000";"50.000000";"50";
"1283";"1";"Set Wet Hair Gel - Vertical Hold Tube Pack";"Set Wet";"150 ml";"99.000000";"110.000000";"50";
"1283";"1";"Set Wet Hair Gel - Vertical Hold Tube Pack";"Set Wet";"25 ml";"24.300000";"27.000000";"50";
"1284";"1";"Set Wet Hair Gel - Wet Look Tube Pack";"Set Wet";"50 ml";"45.000000";"50.000000";"50";
"1284";"1";"Set Wet Hair Gel - Wet Look Tube Pack";"Set Wet";"100 ml";"76.500000";"85.000000";"50";
"1284";"1";"Set Wet Hair Gel - Wet Look Tube Pack";"Set Wet";"150 ml";"99.000000";"110.000000";"50";
"1284";"1";"Set Wet Hair Gel - Wet Look Tube Pack";"Set Wet";"25 ml";"24.300000";"27.000000";"50";
"1285";"1";"Set Wet Restyling Hair Gel - Spikes & Straights";"Set Wet";"100 ml";"108.000000";"120.000000";"50";
"1286";"0";"Set Wet Restyling Hair Gel - Wet & Wavy";"Set Wet";"";"";"";"";
"1287";"1";"Set Wet Hair Gel - New Ultimate Hold";"Set Wet";"250 ml";"117.000000";"130.000000";"50";
"1288";"1";"Set Wet Hair Gel - New Casual Hold";"Set Wet";"250 ml";"117.000000";"130.000000";"50";
"1289";"1";"Gatsby Water Gloss - Soft Wet Look Hair Styling Gel Box";"Gatsby";"300 gm";"126.000000";"140.000000";"50";
"1289";"1";"Gatsby Water Gloss - Soft Wet Look Hair Styling Gel Box";"Gatsby";"30 gm";"27.000000";"30.000000";"50";
"1289";"1";"Gatsby Water Gloss - Soft Wet Look Hair Styling Gel Box";"Gatsby";"150 gm";"90.000000";"100.000000";"50";
"1290";"1";"Gatsby Water Gloss - Soft Wet Look Hair Styling Gel Tube Pack";"Gatsby";"100 gm";"72.000000";"80.000000";"50";
"1290";"1";"Gatsby Water Gloss - Soft Wet Look Hair Styling Gel Tube Pack";"Gatsby";"50 gm";"45.000000";"50.000000";"50";
"1291";"1";"Gatsby Water Gloss - Hard Wet Look Hair Styling Gel Box";"Gatsby";"150 gm";"90.000000";"100.000000";"50";
